e1,e2,de2_dt,v_norm,heading_error,kappa,kappa_max_lookahead,s,t_norm,V_opt
0.0,0.0,0.0,0.0,0.0,0.2753479400463756,0.2753479400463756,3.484848,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534770432001765,0.2753479322074184,3.636364,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753478890938976,0.2753479249364864,3.787879,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534783319892864,0.2753481081764013,3.939394,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534790669452697,0.27534790669452697,4.090909,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.275347696153374,0.27534785597902245,4.242424,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753478857374534,0.2753480762035623,4.393939,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753478711552376,0.2753479752990812,4.545455,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753480283482982,0.2753480283482982,4.69697,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534783820644526,0.27534783820644526,4.848485,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753477910560435,0.27534785634406506,5.0,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753477621065927,0.275348069129611,5.151515,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753478415550931,0.2753480444533254,5.30303,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534789022950457,0.2753479330042107,5.454545,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534790666227593,0.27534800959841593,5.606061,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534774044070476,0.27534799891868306,5.757576,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.275347919465013,0.27534794247784933,5.909091,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534770876152154,0.27534794557214426,6.060606,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753477132161386,0.27534789096801215,6.212121,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534790448547675,0.2753479634184784,6.363636,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753476333122514,0.27534796654231775,6.515152,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.275347937221846,0.2753479459458775,6.666667,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534791103489903,0.27534791103489903,6.818182,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534790854148267,0.27534792849314776,6.969697,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753478159103712,0.27534792926846663,7.121212,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753478640579458,0.27534790534386144,7.272727,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534774003490936,0.27534783848947086,7.424242,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534766421083773,0.2753477986318562,7.575758,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753476625528855,0.27534779693061207,7.727273,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753477547046927,0.27534780286311994,7.878788,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753476344441558,0.2753479706029249,8.030303,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753477500336505,0.27534792011351017,8.181818,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753479448252187,0.27534798106403535,8.333333,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534780195342595,0.2753479501453252,8.484848,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753477808542826,0.2753478701872714,8.636364,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534796560879066,0.27534796560879066,8.787879,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534770316634877,0.27534800575028046,8.939394,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.275347774057516,0.27534794873713003,9.090909,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753480668765699,0.2753480668765699,9.242424,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753480396404472,0.2753480396404472,9.393939,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753479236995315,0.2753479236995315,9.545455,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534787804933125,0.27534791425646993,9.69697,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534779950763805,0.2753479207851655,9.848485,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534775976133463,0.27534785525227,10.0,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753479579423043,0.2753479579423043,10.151515,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534786215519635,0.2753479236329302,10.30303,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753478853912081,0.2753480160653527,10.454545,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753479154065774,0.27534803470777214,10.606061,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753477205090681,0.27534796482122204,10.757576,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534769461237274,0.27534796519865123,10.909091,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534786118195975,0.2753479340377927,11.060606,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534802700146926,0.27534802700146926,11.212121,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753478838696906,0.2753478999238159,11.363636,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753477926625978,0.27534794817246766,11.515152,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534782362267096,0.27534799500536444,11.666667,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534788989479403,0.2753480080932666,11.818182,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534770079954174,0.2753479091257593,11.969697,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753478523352707,0.27534789832482465,12.121212,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753480371731075,0.2753480371731075,12.272727,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753478961462594,0.2753478961462594,12.424242,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534774898908654,0.2753479514281506,12.575758,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534786737001776,0.27534793341692104,12.727273,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534790455985214,0.27534790455985214,12.878788,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753477899401768,0.2753479234039078,13.030303,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.275347897280317,0.27534794939588736,13.181818,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534787525694515,0.27534792312356815,13.333333,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753479032809561,0.2753479032809561,13.484848,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534771615870385,0.27534787606881433,13.636364,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.275348073086602,0.275348073086602,13.787879,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753478590681323,0.2753478590681323,13.939394,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753479010089011,0.27534797959448176,14.090909,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753476743751086,0.2753478878101829,14.242424,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753477684506576,0.2753478242463106,14.393939,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534783521648587,0.275347836961464,14.545455,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753478393682127,0.27534802250104784,14.69697,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.2753477460154693,0.27534791303058126,14.848485,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.27534786109919196,0.27534789002524684,15.0,2.900601,3.0
0.0,0.0,0.0,0.0,0.0,0.23441103127025756,0.2344112258649829,0.0,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441094048694233,0.23441116183287372,0.151515,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344111188874431,0.2344111188874431,0.30303,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441110459052167,0.23441114620621228,0.454545,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441108956249723,0.23441108956249723,0.606061,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441101955204505,0.23441113851635242,0.757576,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441108143898692,0.23441115516053454,0.909091,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441126398283116,0.23441126398283116,1.060606,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441101239483425,0.2344111470295999,1.212121,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441110112869834,0.2344112122137351,1.363636,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441092821212686,0.23441109312368147,1.515152,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441118116375131,0.2344111928658345,1.666667,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441113235090633,0.23441113235090633,1.818182,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441103990740123,0.23441114317173542,1.969697,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441104175114352,0.23441118346024437,2.121212,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441094911996105,0.2344111863377084,2.272727,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441101678647674,0.23441116549645774,2.424242,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441105016551975,0.2344112014267072,2.575758,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344111031053042,0.23441118258852234,2.727273,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441097029122016,0.23441125514175593,2.878788,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441122049588514,0.23441122049588514,3.030303,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441092694947083,0.2344111927515962,3.181818,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441107910165443,0.23441112197202946,3.333333,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441112493555388,0.23441118872249153,3.484848,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441107923353974,0.23441117703369116,3.636364,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344110579123411,0.2344111425786352,3.787879,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441104427174148,0.23441121510350235,3.939394,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441115308056124,0.23441115308056124,4.090909,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441112986985962,0.23441119228281473,4.242424,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441097836869665,0.23441107356882465,4.393939,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344110776053726,0.23441118477766879,4.545455,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344111985440071,0.2344111985440071,4.69697,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441100502349124,0.23441114370947866,4.848485,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441097747377318,0.23441112654157983,5.0,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344109718130944,0.23441112044337634,5.151515,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344112255457738,0.2344112255457738,5.30303,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344111160406891,0.2344111160406891,5.454545,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441104222723663,0.23441108477116757,5.606061,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441115081787725,0.23441119314570413,5.757576,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441103042011469,0.2344110867141265,5.909091,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344109867810592,0.2344110837953119,6.060606,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441097399300168,0.23441109107302394,6.212121,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441111884034568,0.23441124028334115,6.363636,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441096315622198,0.23441111579444757,6.515152,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441113012788253,0.2344111429585854,6.666667,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441110998571993,0.2344111384874286,6.818182,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441107049385018,0.2344112097759114,6.969697,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344110103093661,0.23441112857206003,7.121212,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344110198456849,0.23441118188393428,7.272727,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441107217240048,0.23441117272315717,7.424242,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441095519631133,0.23441106624516425,7.575758,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344110461446613,0.23441118314436613,7.727273,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441091133944672,0.23441103921691603,7.878788,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441106886025298,0.2344111815431353,8.030303,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441116256820624,0.23441118752276585,8.181818,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441103685910716,0.23441115640957347,8.333333,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344111241581127,0.23441119862862783,8.484848,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441104475229563,0.23441113017792575,8.636364,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441120867348045,0.23441120867348045,8.787879,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441114339557947,0.2344112116493396,8.939394,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441111958380104,0.23441112414257262,9.090909,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344110765220249,0.2344110765220249,9.242424,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441108500429056,0.2344111874233742,9.393939,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441119300210864,0.23441119300210864,9.545455,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441112523386357,0.23441120828132986,9.69697,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344110675734811,0.23441124826983825,9.848485,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441101000745,0.2344111963359377,10.0,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441117320315613,0.23441117320315613,10.151515,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344110162832776,0.23441122313610693,10.30303,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441110818584424,0.234411139017304,10.454545,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441117983395346,0.23441120911326746,10.606061,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441105770824747,0.2344111720814177,10.757576,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344110121237511,0.23441119514295786,10.909091,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441090830922792,0.23441103218649367,11.060606,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344111365836338,0.2344111365836338,11.212121,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441116392283504,0.23441116392283504,11.363636,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441102099663222,0.23441122238243942,11.515152,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441108874005498,0.2344111373797918,11.666667,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441099329686033,0.2344112439769505,11.818182,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441120210207106,0.23441120210207106,11.969697,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441126420840228,0.23441126420840228,12.121212,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441105794700284,0.23441120354811967,12.272727,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344110647109262,0.23441113984274,12.424242,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441100998181472,0.2344112155706479,12.575758,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441104721588446,0.2344112175665696,12.727273,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441102341688752,0.2344110702253668,12.878788,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344111360818754,0.2344111596037896,13.030303,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344110306826342,0.23441111105197648,13.181818,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344111052708787,0.23441116198758258,13.333333,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441106256599323,0.23441112656740812,13.484848,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441104393578494,0.23441111412226867,13.636364,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441104101699503,0.23441121271735232,13.787879,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441120556732187,0.23441120556732187,13.939394,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441097531533658,0.23441119274959973,14.090909,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441110961081335,0.23441110961081335,14.242424,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441105588124822,0.23441120084485798,14.393939,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441108197229615,0.2344110882352111,14.545455,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441105340970775,0.23441123014214718,14.69697,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.23441101770392345,0.23441113237730365,14.848485,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2344110950278204,0.2344112161411129,15.0,2.33908,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624792438967,0.2929625021102387,0.0,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929623314115596,0.29296248973207,0.151515,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296245927087605,0.29296245927087605,0.30303,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929625519235864,0.2929625519235864,0.454545,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929623048405554,0.2929625348350105,0.606061,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929623857282193,0.2929623857282193,0.757576,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929623053153484,0.29296248693287025,0.909091,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296243381267695,0.29296243381267695,1.060606,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929623368715746,0.2929625010254634,1.212121,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296257023437056,0.29296257023437056,1.363636,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296225596458875,0.2929625142641822,1.515152,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296228311643785,0.292962502718583,1.666667,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296247246576995,0.29296254106198466,1.818182,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624646920228,0.29296248593112817,1.969697,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296243111315834,0.2929625973319949,2.121212,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624342561178,0.2929625329956856,2.272727,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929622988591256,0.2929626081493048,2.424242,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296236938094694,0.29296254114897524,2.575758,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296245736202836,0.2929624616398336,2.727273,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929622637151233,0.2929625367025278,2.878788,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296250548919994,0.29296252793410776,3.030303,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296217568080546,0.292962465771789,3.181818,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624158913528,0.29296247195956765,3.333333,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624198809615,0.29296253277149686,3.484848,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296243786994175,0.2929624790551548,3.636364,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296231775059156,0.29296244193782706,3.787879,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296235460754577,0.2929625448626377,3.939394,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296242912905673,0.2929624348348458,4.090909,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929622812445284,0.29296254112211745,4.242424,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624316414934,0.2929624316414934,4.393939,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296250544191377,0.29296251469752843,4.545455,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296243777881686,0.29296252692068186,4.69697,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624287528634,0.2929625481413965,4.848485,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624253150193,0.2929624519783721,5.0,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929623221051126,0.29296258419459,5.151515,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929625951392067,0.2929625951392067,5.30303,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929626087646278,0.2929626087646278,5.454545,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624352931225,0.29296249100173793,5.606061,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296233088154633,0.29296249295915217,5.757576,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624510257739,0.2929624970275427,5.909091,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624306753546,0.29296248847764633,6.060606,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929623384923692,0.2929624670553202,6.212121,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929623352647438,0.2929625321103172,6.363636,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624015716501,0.2929625360923554,6.515152,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296250880654906,0.29296250880654906,6.666667,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296244963739143,0.29296258750758203,6.818182,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624003584702,0.29296244040870134,6.969697,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929622680014903,0.29296246372096635,7.121212,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296233606106076,0.29296245624199563,7.272727,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929622802250619,0.2929624773690652,7.424242,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296229847768024,0.2929624540237985,7.575758,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296241112337895,0.29296251269093404,7.727273,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296253781681614,0.29296253781681614,7.878788,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929623346636806,0.292962570764283,8.030303,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296235591440467,0.29296259192279733,8.181818,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296232549669715,0.2929625492734081,8.333333,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929623937951498,0.2929626037003229,8.484848,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929623140227612,0.29296249271397157,8.636364,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296251039638327,0.29296258770689465,8.787879,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296242135203937,0.29296248721846974,8.939394,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929624081401952,0.29296252833332714,9.090909,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929625056384938,0.2929625056384938,9.242424,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296230498923403,0.2929625134555274,9.393939,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296248375976,0.29296248375976,9.545455,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929623674607871,0.2929624400316294,9.69697,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.2929623072454068,0.292962501313986,9.848485,3.385688,3.0
0.0,0.0,0.0,0.0,0.0,0.29296242812737133,0.2929625358978038,10.0,3.385688,3.0
